com.samsung.shealth.rewards,6266001,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2021-01-16 23:03:45.680,,,,2021-01-18 22:49:20.156,2021-01-16 23:03:45.705,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":93,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-01-16 23:03:45.680,e9bd0cd6-11bf-409a-8292-f3ffca673886,0,
,2021-01-18 22:49:20.104,,,,2021-01-19 22:48:57.603,2021-01-18 22:49:20.194,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":84,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-01-18 22:49:20.104,17a93f15-4022-475d-b803-77351b3c9555,0,
,2021-01-19 22:48:57.573,,,,2021-01-21 22:49:50.029,2021-01-19 22:48:57.616,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":87,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-01-19 22:48:57.573,1063b99a-fe1e-466c-b830-6bda4d2876c0,0,
,2021-01-21 22:49:49.995,,,,2021-01-23 23:02:19.002,2021-01-21 22:49:50.040,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":82,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-01-21 22:49:49.995,b14b055e-6713-46cf-bc07-461b83f5b4a0,0,
,2021-01-23 23:02:18.974,,,,2021-01-25 21:29:19.387,2021-01-23 23:02:19.016,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":true,""mValue"":90,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-01-23 23:02:18.974,9b52ddd5-2105-4cab-aff9-2e2c659a4c7a,0,
,2021-01-25 02:59:59.999,,,,2021-01-25 23:06:40.822,2021-01-25 21:29:19.423,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":true,""mValue"":64,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-01-25 02:59:59.999,0317e8aa-f17d-4e7a-acf2-4f76e36b76fc,0,
,2021-01-25 23:06:40.799,,,,2021-01-26 22:55:20.220,2021-01-25 23:06:40.862,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":98,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-01-25 23:06:40.799,0ffd3082-9749-467a-ad89-fb17e998923e,0,
,2021-01-26 22:55:20.189,,,,2021-01-27 22:49:03.133,2021-01-26 22:55:20.250,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":true,""mValue"":91,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-01-26 22:55:20.189,fed5cfb9-8868-4453-bb89-69f6de5e1d85,0,
,2021-01-28 23:04:16.806,,,,2021-01-29 22:50:14.268,2021-01-28 23:04:16.853,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":103,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-01-28 23:04:16.806,43772f55-9093-4d93-aac3-ac48a6fca07b,0,
,2021-01-29 22:50:14.247,,,,2021-01-30 23:24:48.348,2021-01-29 22:50:14.280,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":true,""mValue"":90,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-01-29 22:50:14.247,ad50f5ad-4be7-4914-8922-be8ef02b6cbb,0,
