com.samsung.shealth.tracker.pedometer_day_summary,6266001,6
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
,3108,0a8e588a-c04b-453c-9979-a892c54002b3.binning_data.json,1750813,6000,,7,2021-03-09 03:05:23.170,com.sec.android.app.shealth,2021-03-08 03:00:02.942,,1.4254886,2495.765,166.43182,3101,rCXGezyjDZ,com.sec.android.app.shealth,0,0a8e588a-c04b-453c-9979-a892c54002b3.achievement.json,0a8e588a-c04b-453c-9979-a892c54002b3,1615075200000,
,1008,76c6a228-cc3a-4064-8cb1-48abb1759447.binning_data.json,538316,6000,,204,2021-03-10 21:20:41.802,com.sec.android.app.shealth,2021-03-08 21:22:55.911,76c6a228-cc3a-4064-8cb1-48abb1759447.source_info.json,1.6077796,865.49457,65.19068,804,VfS0qUERdZ,com.sec.android.app.shealth,0,76c6a228-cc3a-4064-8cb1-48abb1759447.achievement.json,76c6a228-cc3a-4064-8cb1-48abb1759447,1615161600000,
,1008,bc5b5dea-b011-49ad-b16b-ab89ef315a66.binning_data.json,538316,6000,,204,2021-03-11 03:11:34.801,com.sec.android.app.shealth,2021-03-09 03:05:23.195,,1.6077796,865.49457,65.19068,804,rCXGezyjDZ,com.sec.android.app.shealth,0,bc5b5dea-b011-49ad-b16b-ab89ef315a66.achievement.json,bc5b5dea-b011-49ad-b16b-ab89ef315a66,1615161600000,
,982,2dfc9b0e-1561-44ef-a089-2a12f1758381.binning_data.json,534945,6000,,245,2021-03-11 21:38:41.885,com.sec.android.app.shealth,2021-03-10 21:20:40.877,2dfc9b0e-1561-44ef-a089-2a12f1758381.source_info.json,1.5936083,852.49414,65.86959,737,VfS0qUERdZ,com.sec.android.app.shealth,0,2dfc9b0e-1561-44ef-a089-2a12f1758381.achievement.json,2dfc9b0e-1561-44ef-a089-2a12f1758381,1615334400000,
,23,5b6478a0-7741-4ce0-a1b6-bc44d0201c20.binning_data.json,12868,6000,,0,2021-03-10 21:20:41.475,com.sec.android.app.shealth,2021-03-10 21:20:41.475,5b6478a0-7741-4ce0-a1b6-bc44d0201c20.source_info.json,1.429819,18.400002,1.2287273,23,VfS0qUERdZ,com.sec.android.app.shealth,0,5b6478a0-7741-4ce0-a1b6-bc44d0201c20.achievement.json,5b6478a0-7741-4ce0-a1b6-bc44d0201c20,1615248000000,
,982,3d7668a8-125e-4abb-861c-960f39a97dc2.binning_data.json,534945,6000,,245,2021-03-12 03:00:02.567,com.sec.android.app.shealth,2021-03-11 03:11:34.846,,1.5936083,852.49414,65.86959,737,rCXGezyjDZ,com.sec.android.app.shealth,0,3d7668a8-125e-4abb-861c-960f39a97dc2.achievement.json,3d7668a8-125e-4abb-861c-960f39a97dc2,1615334400000,
,23,06c14f71-bcb0-44d1-8bd3-64bb368609e0.binning_data.json,12868,6000,,0,2021-03-11 03:11:34.845,com.sec.android.app.shealth,2021-03-11 03:11:34.845,,1.429819,18.400002,1.2287273,23,rCXGezyjDZ,com.sec.android.app.shealth,0,06c14f71-bcb0-44d1-8bd3-64bb368609e0.achievement.json,06c14f71-bcb0-44d1-8bd3-64bb368609e0,1615248000000,
,828,250c234e-bbc5-4036-bf6a-7bb906173778.binning_data.json,428892,6000,,293,2021-03-12 23:16:42.818,com.sec.android.app.shealth,2021-03-11 21:38:38.847,250c234e-bbc5-4036-bf6a-7bb906173778.source_info.json,1.7451843,748.49664,61.197693,535,VfS0qUERdZ,com.sec.android.app.shealth,0,250c234e-bbc5-4036-bf6a-7bb906173778.achievement.json,250c234e-bbc5-4036-bf6a-7bb906173778,1615420800000,
,828,024a4308-c440-463c-bc4f-a7f80d783c0f.binning_data.json,428892,6000,,293,2021-03-13 03:07:27.487,com.sec.android.app.shealth,2021-03-12 03:00:02.581,,1.7451843,748.49664,61.197693,535,rCXGezyjDZ,com.sec.android.app.shealth,0,024a4308-c440-463c-bc4f-a7f80d783c0f.achievement.json,024a4308-c440-463c-bc4f-a7f80d783c0f,1615420800000,
,6356,983c4359-c113-4c1b-8cb9-8f9ad2195826.binning_data.json,3573824,6000,,414,2021-03-14 10:04:37.920,com.sec.android.app.shealth,2021-03-13 09:16:47.865,983c4359-c113-4c1b-8cb9-8f9ad2195826.source_info.json,1.4565506,5205.4565,362.0756,5942,VfS0qUERdZ,com.sec.android.app.shealth,0,983c4359-c113-4c1b-8cb9-8f9ad2195826.achievement.json,983c4359-c113-4c1b-8cb9-8f9ad2195826,1615593600000,
,6356,d12730d2-cf49-4f06-bc53-e91691c19206.binning_data.json,3573824,6000,,414,2021-03-15 03:39:29.284,com.sec.android.app.shealth,2021-03-14 03:43:40.962,,1.4565506,5205.4565,362.0756,5942,rCXGezyjDZ,com.sec.android.app.shealth,0,d12730d2-cf49-4f06-bc53-e91691c19206.achievement.json,d12730d2-cf49-4f06-bc53-e91691c19206,1615593600000,
,5961,dbe0cdda-85d8-43e0-bbee-c3585bc9fe46.binning_data.json,2915527,6000,,2773,2021-03-15 21:22:35.522,com.sec.android.app.shealth,2021-03-14 10:04:39.365,dbe0cdda-85d8-43e0-bbee-c3585bc9fe46.source_info.json,1.9187807,5594.2573,481.22934,3188,VfS0qUERdZ,com.sec.android.app.shealth,0,dbe0cdda-85d8-43e0-bbee-c3585bc9fe46.achievement.json,dbe0cdda-85d8-43e0-bbee-c3585bc9fe46,1615680000000,
,5961,80b4ddd7-f6ab-43bc-b718-99eb9a20c070.binning_data.json,2915527,6000,,2773,2021-03-16 03:12:10.750,com.sec.android.app.shealth,2021-03-15 03:39:29.238,,1.9187807,5594.2573,481.22934,3188,rCXGezyjDZ,com.sec.android.app.shealth,0,80b4ddd7-f6ab-43bc-b718-99eb9a20c070.achievement.json,80b4ddd7-f6ab-43bc-b718-99eb9a20c070,1615680000000,
,883,c611e7de-cc7f-417b-9aff-6340e64397bf.binning_data.json,454608,6000,,346,2021-03-16 21:24:49.989,com.sec.android.app.shealth,2021-03-15 21:22:34.630,c611e7de-cc7f-417b-9aff-6340e64397bf.source_info.json,1.7445724,793.0973,64.47711,537,VfS0qUERdZ,com.sec.android.app.shealth,0,c611e7de-cc7f-417b-9aff-6340e64397bf.achievement.json,c611e7de-cc7f-417b-9aff-6340e64397bf,1615766400000,
,883,e460ae9b-7156-4e29-a1c1-8ce0cd70af5b.binning_data.json,454608,6000,,346,2021-03-17 03:20:47.611,com.sec.android.app.shealth,2021-03-16 03:12:10.767,,1.7445724,793.0973,64.47711,537,rCXGezyjDZ,com.sec.android.app.shealth,0,e460ae9b-7156-4e29-a1c1-8ce0cd70af5b.achievement.json,e460ae9b-7156-4e29-a1c1-8ce0cd70af5b,1615766400000,
,872,9f0fa562-3d9d-4351-8968-052276c3781c.binning_data.json,421543,6000,,19,2021-03-17 21:30:02.183,com.sec.android.app.shealth,2021-03-16 21:24:49.292,9f0fa562-3d9d-4351-8968-052276c3781c.source_info.json,1.668378,703.29407,45.484787,853,VfS0qUERdZ,com.sec.android.app.shealth,0,9f0fa562-3d9d-4351-8968-052276c3781c.achievement.json,9f0fa562-3d9d-4351-8968-052276c3781c,1615852800000,
,872,054a16e9-8d5d-4ec7-b49e-bc965ee456f1.binning_data.json,421543,6000,,19,2021-03-18 03:00:03.191,com.sec.android.app.shealth,2021-03-17 03:20:47.631,,1.668378,703.29407,45.484787,853,rCXGezyjDZ,com.sec.android.app.shealth,0,054a16e9-8d5d-4ec7-b49e-bc965ee456f1.achievement.json,054a16e9-8d5d-4ec7-b49e-bc965ee456f1,1615852800000,
,604,d726ac61-248f-4631-8bcd-b32ebab3639f.binning_data.json,306234,6000,,163,2021-03-18 21:28:29.245,com.sec.android.app.shealth,2021-03-17 21:30:01.522,d726ac61-248f-4631-8bcd-b32ebab3639f.source_info.json,1.7267777,528.79865,40.88052,441,VfS0qUERdZ,com.sec.android.app.shealth,0,d726ac61-248f-4631-8bcd-b32ebab3639f.achievement.json,d726ac61-248f-4631-8bcd-b32ebab3639f,1615939200000,
,604,333611c0-1005-43a5-a2bb-361106c62d20.binning_data.json,306234,6000,,163,2021-03-19 03:07:35.704,com.sec.android.app.shealth,2021-03-18 03:00:03.282,,1.7267777,528.79865,40.88052,441,rCXGezyjDZ,com.sec.android.app.shealth,0,333611c0-1005-43a5-a2bb-361106c62d20.achievement.json,333611c0-1005-43a5-a2bb-361106c62d20,1615939200000,
,1140,056ab7d1-fb16-4e72-88b2-a1c9f800f995.binning_data.json,589930,6000,,86,2021-03-19 21:30:21.076,com.sec.android.app.shealth,2021-03-18 21:28:28.767,056ab7d1-fb16-4e72-88b2-a1c9f800f995.source_info.json,1.5952568,941.0905,64.82106,1054,VfS0qUERdZ,com.sec.android.app.shealth,0,056ab7d1-fb16-4e72-88b2-a1c9f800f995.achievement.json,056ab7d1-fb16-4e72-88b2-a1c9f800f995,1616025600000,
,1140,aab004c7-027b-420d-ae0f-04b2584ada1d.binning_data.json,589930,6000,,86,2021-03-20 03:00:05.422,com.sec.android.app.shealth,2021-03-19 03:07:35.716,,1.5952568,941.0905,64.82106,1054,rCXGezyjDZ,com.sec.android.app.shealth,0,aab004c7-027b-420d-ae0f-04b2584ada1d.achievement.json,aab004c7-027b-420d-ae0f-04b2584ada1d,1616025600000,
,674,5803ef0f-0742-48cb-abd5-66d44f9181a1.binning_data.json,332627,6000,,286,2021-03-20 10:38:44.216,com.sec.android.app.shealth,2021-03-19 21:30:20.352,5803ef0f-0742-48cb-abd5-66d44f9181a1.source_info.json,1.8699532,621.9979,52.296078,388,VfS0qUERdZ,com.sec.android.app.shealth,0,5803ef0f-0742-48cb-abd5-66d44f9181a1.achievement.json,5803ef0f-0742-48cb-abd5-66d44f9181a1,1616112000000,
,674,49a2c190-ea6a-4fc3-84aa-dcde3231567c.binning_data.json,332627,6000,,286,2021-03-21 04:46:29.939,com.sec.android.app.shealth,2021-03-20 03:00:05.429,,1.8699532,621.9979,52.296078,388,rCXGezyjDZ,com.sec.android.app.shealth,0,49a2c190-ea6a-4fc3-84aa-dcde3231567c.achievement.json,49a2c190-ea6a-4fc3-84aa-dcde3231567c,1616112000000,
,2119,fda6eee3-0df4-40c8-8a8d-67d474880d94.binning_data.json,1219873,6000,,26,2021-03-21 12:53:37.456,com.sec.android.app.shealth,2021-03-20 11:55:48.041,fda6eee3-0df4-40c8-8a8d-67d474880d94.source_info.json,1.3968012,1703.9207,114.257256,2093,VfS0qUERdZ,com.sec.android.app.shealth,0,fda6eee3-0df4-40c8-8a8d-67d474880d94.achievement.json,fda6eee3-0df4-40c8-8a8d-67d474880d94,1616198400000,
,2119,52a6e3a3-dc2f-4292-891b-088f19fd371a.binning_data.json,1219873,6000,,26,2021-03-22 03:00:02.738,com.sec.android.app.shealth,2021-03-21 04:46:29.947,,1.3968012,1703.9207,114.257256,2093,rCXGezyjDZ,com.sec.android.app.shealth,0,52a6e3a3-dc2f-4292-891b-088f19fd371a.achievement.json,52a6e3a3-dc2f-4292-891b-088f19fd371a,1616198400000,
,5753,8d4a4066-73a6-4a65-9d19-72fd2ce7941f.binning_data.json,2867880,6000,,2290,2021-03-21 13:27:32.017,com.sec.android.app.shealth,2021-03-21 12:53:37.093,8d4a4066-73a6-4a65-9d19-72fd2ce7941f.source_info.json,1.8418257,5282.1357,440.74753,3463,VfS0qUERdZ,com.sec.android.app.shealth,0,8d4a4066-73a6-4a65-9d19-72fd2ce7941f.achievement.json,8d4a4066-73a6-4a65-9d19-72fd2ce7941f,1616284800000,
,5753,d7006558-3c69-48dc-8b03-9a711b17f09b.binning_data.json,2867880,6000,,2290,2021-03-22 03:00:02.755,com.sec.android.app.shealth,2021-03-22 03:00:02.755,,1.8418257,5282.1357,440.74753,3463,rCXGezyjDZ,com.sec.android.app.shealth,0,d7006558-3c69-48dc-8b03-9a711b17f09b.achievement.json,d7006558-3c69-48dc-8b03-9a711b17f09b,1616284800000,
,704,dab7c370-e95b-4d2d-8f83-c3263f7fb319.binning_data.json,362956,6000,,154,2021-03-23 21:25:34.965,com.sec.android.app.shealth,2021-03-22 21:19:38.315,dab7c370-e95b-4d2d-8f83-c3263f7fb319.source_info.json,1.6798087,609.69763,46.490894,550,VfS0qUERdZ,com.sec.android.app.shealth,0,dab7c370-e95b-4d2d-8f83-c3263f7fb319.achievement.json,dab7c370-e95b-4d2d-8f83-c3263f7fb319,1616371200000,
,704,8b07deeb-4ba0-4e15-8961-0cf1525247cd.binning_data.json,362956,6000,,154,2021-03-24 03:00:02.968,com.sec.android.app.shealth,2021-03-23 03:26:01.173,,1.6798087,609.69763,46.490894,550,rCXGezyjDZ,com.sec.android.app.shealth,0,8b07deeb-4ba0-4e15-8961-0cf1525247cd.achievement.json,8b07deeb-4ba0-4e15-8961-0cf1525247cd,1616371200000,
,665,96daed80-5033-4fe8-b926-0a29d70e8a85.binning_data.json,331130,6000,,225,2021-03-24 21:26:40.795,com.sec.android.app.shealth,2021-03-23 21:25:33.886,96daed80-5033-4fe8-b926-0a29d70e8a85.source_info.json,1.8104587,599.49805,49.075188,440,VfS0qUERdZ,com.sec.android.app.shealth,0,96daed80-5033-4fe8-b926-0a29d70e8a85.achievement.json,96daed80-5033-4fe8-b926-0a29d70e8a85,1616457600000,
,665,08cc937e-c5b0-4c93-8f1d-8728c507fe9a.binning_data.json,331130,6000,,225,2021-03-25 03:00:10.863,com.sec.android.app.shealth,2021-03-24 03:00:02.981,,1.8104587,599.49805,49.075188,440,rCXGezyjDZ,com.sec.android.app.shealth,0,08cc937e-c5b0-4c93-8f1d-8728c507fe9a.achievement.json,08cc937e-c5b0-4c93-8f1d-8728c507fe9a,1616457600000,
,863,914337c0-3583-4c69-8262-bb1a267b4d3b.binning_data.json,445106,6000,,264,2021-03-25 23:11:16.715,com.sec.android.app.shealth,2021-03-24 21:26:38.827,914337c0-3583-4c69-8262-bb1a267b4d3b.source_info.json,1.7263242,768.3975,61.285683,599,VfS0qUERdZ,com.sec.android.app.shealth,0,914337c0-3583-4c69-8262-bb1a267b4d3b.achievement.json,914337c0-3583-4c69-8262-bb1a267b4d3b,1616544000000,
,863,532b909f-b0c1-4d68-9889-92d45e7dfac7.binning_data.json,445106,6000,,264,2021-03-26 03:00:03.232,com.sec.android.app.shealth,2021-03-25 03:00:10.906,,1.7263242,768.3975,61.285683,599,rCXGezyjDZ,com.sec.android.app.shealth,0,532b909f-b0c1-4d68-9889-92d45e7dfac7.achievement.json,532b909f-b0c1-4d68-9889-92d45e7dfac7,1616544000000,
,703,efd48a82-a9fa-4894-9c4e-7c177f93c0c0.binning_data.json,349198,6000,,282,2021-03-28 03:27:30.824,com.sec.android.app.shealth,2021-03-26 21:27:14.685,efd48a82-a9fa-4894-9c4e-7c177f93c0c0.source_info.json,1.8407818,642.79767,53.486023,421,VfS0qUERdZ,com.sec.android.app.shealth,0,efd48a82-a9fa-4894-9c4e-7c177f93c0c0.achievement.json,efd48a82-a9fa-4894-9c4e-7c177f93c0c0,1616716800000,
,703,bd391688-35a3-4a09-bd3d-c30d67aa928c.binning_data.json,349198,6000,,282,2021-03-28 03:27:31.719,com.sec.android.app.shealth,2021-03-27 04:36:30.745,,1.8407818,642.79767,53.486023,421,rCXGezyjDZ,com.sec.android.app.shealth,0,bd391688-35a3-4a09-bd3d-c30d67aa928c.achievement.json,bd391688-35a3-4a09-bd3d-c30d67aa928c,1616716800000,
,3227,f386d215-2323-401a-a38c-2150087a9089.binning_data.json,1748124,6000,,330,2021-03-29 03:46:14.496,com.sec.android.app.shealth,2021-03-27 19:37:31.592,f386d215-2323-401a-a38c-2150087a9089.source_info.json,1.5332891,2680.3794,190.80296,2897,VfS0qUERdZ,com.sec.android.app.shealth,0,f386d215-2323-401a-a38c-2150087a9089.achievement.json,f386d215-2323-401a-a38c-2150087a9089,1616803200000,
,3227,55b92480-6fbc-4157-a56f-8fd82f5e4e79.binning_data.json,1748124,6000,,330,2021-03-29 03:46:14.992,com.sec.android.app.shealth,2021-03-28 03:27:31.930,,1.5332891,2680.3794,190.80296,2897,rCXGezyjDZ,com.sec.android.app.shealth,0,55b92480-6fbc-4157-a56f-8fd82f5e4e79.achievement.json,55b92480-6fbc-4157-a56f-8fd82f5e4e79,1616803200000,
,2406,edb0b616-27ff-4b94-9421-35da16bb6fd5.binning_data.json,1411251,6000,,24,2021-03-28 22:59:35.857,com.sec.android.app.shealth,2021-03-28 09:51:13.323,edb0b616-27ff-4b94-9421-35da16bb6fd5.source_info.json,1.3668964,1929.0352,129.57506,2382,VfS0qUERdZ,com.sec.android.app.shealth,0,edb0b616-27ff-4b94-9421-35da16bb6fd5.achievement.json,edb0b616-27ff-4b94-9421-35da16bb6fd5,1616889600000,
,2406,7ebe04fc-421a-4a4e-9019-498c2bdff338.binning_data.json,1411251,6000,,24,2021-03-29 03:46:15.002,com.sec.android.app.shealth,2021-03-29 03:46:15.002,,1.3668964,1929.0352,129.57506,2382,rCXGezyjDZ,com.sec.android.app.shealth,0,7ebe04fc-421a-4a4e-9019-498c2bdff338.achievement.json,7ebe04fc-421a-4a4e-9019-498c2bdff338,1616889600000,
,929,b03e1ad0-dcb6-4029-8f7b-62d6270fb6bc.binning_data.json,457393,6000,,335,2021-03-29 23:04:05.299,com.sec.android.app.shealth,2021-03-29 21:22:18.698,b03e1ad0-dcb6-4029-8f7b-62d6270fb6bc.source_info.json,1.8314565,837.6955,68.423996,594,VfS0qUERdZ,com.sec.android.app.shealth,0,b03e1ad0-dcb6-4029-8f7b-62d6270fb6bc.achievement.json,b03e1ad0-dcb6-4029-8f7b-62d6270fb6bc,1616976000000,
,929,0a3dfb6d-914c-4236-882b-75bb1fd4ca1a.binning_data.json,457393,6000,,335,2021-03-30 03:00:04.064,com.sec.android.app.shealth,2021-03-30 03:00:04.064,,1.8314565,837.6955,68.423996,594,rCXGezyjDZ,com.sec.android.app.shealth,0,0a3dfb6d-914c-4236-882b-75bb1fd4ca1a.achievement.json,0a3dfb6d-914c-4236-882b-75bb1fd4ca1a,1616976000000,
,1027,2c6f7234-d34c-4d3f-951e-d3a907ee1bb1.binning_data.json,568611,6000,,184,2021-03-31 21:36:22.680,com.sec.android.app.shealth,2021-03-30 21:22:34.544,2c6f7234-d34c-4d3f-951e-d3a907ee1bb1.source_info.json,1.5493771,880.99396,66.48031,843,VfS0qUERdZ,com.sec.android.app.shealth,0,2c6f7234-d34c-4d3f-951e-d3a907ee1bb1.achievement.json,2c6f7234-d34c-4d3f-951e-d3a907ee1bb1,1617062400000,
,1027,6f86dc9d-8019-48bf-beb4-ede822acdb7a.binning_data.json,568611,6000,,184,2021-04-01 03:00:02.612,com.sec.android.app.shealth,2021-03-31 03:07:09.029,,1.5493771,880.99396,66.48031,843,rCXGezyjDZ,com.sec.android.app.shealth,0,6f86dc9d-8019-48bf-beb4-ede822acdb7a.achievement.json,6f86dc9d-8019-48bf-beb4-ede822acdb7a,1617062400000,
,852,e1f4f534-110b-4338-8af3-25b0c99bfbf7.binning_data.json,411705,6000,,293,2021-04-01 21:29:41.044,com.sec.android.app.shealth,2021-03-31 21:36:22.398,e1f4f534-110b-4338-8af3-25b0c99bfbf7.source_info.json,1.862492,766.79767,61.97433,559,VfS0qUERdZ,com.sec.android.app.shealth,0,e1f4f534-110b-4338-8af3-25b0c99bfbf7.achievement.json,e1f4f534-110b-4338-8af3-25b0c99bfbf7,1617148800000,
,852,05189835-0354-4aaf-9c43-25e8078fcf33.binning_data.json,411705,6000,,293,2021-04-02 03:47:56.988,com.sec.android.app.shealth,2021-04-01 03:00:02.629,,1.862492,766.79767,61.97433,559,rCXGezyjDZ,com.sec.android.app.shealth,0,05189835-0354-4aaf-9c43-25e8078fcf33.achievement.json,05189835-0354-4aaf-9c43-25e8078fcf33,1617148800000,
,1027,5481a370-d389-466f-a7f3-280f32ad806b.binning_data.json,525414,6000,,261,2021-04-03 03:00:03.865,com.sec.android.app.shealth,2021-04-01 21:29:40.230,5481a370-d389-466f-a7f3-280f32ad806b.source_info.json,1.7053096,895.9937,69.36512,766,VfS0qUERdZ,com.sec.android.app.shealth,0,5481a370-d389-466f-a7f3-280f32ad806b.achievement.json,5481a370-d389-466f-a7f3-280f32ad806b,1617235200000,
,1027,eda9d69d-037a-40f0-bf8f-e3766f86316f.binning_data.json,525414,6000,,261,2021-04-03 03:00:04.330,com.sec.android.app.shealth,2021-04-02 03:47:57.010,,1.7053096,895.9937,69.36512,766,rCXGezyjDZ,com.sec.android.app.shealth,0,eda9d69d-037a-40f0-bf8f-e3766f86316f.achievement.json,eda9d69d-037a-40f0-bf8f-e3766f86316f,1617235200000,
,4447,3142649f-86f2-4430-a8b9-29f039fbe584.binning_data.json,2469193,6000,,214,2021-04-04 04:14:00.777,com.sec.android.app.shealth,2021-04-02 13:22:13.261,3142649f-86f2-4430-a8b9-29f039fbe584.source_info.json,1.4627187,3611.7356,245.88454,4233,VfS0qUERdZ,com.sec.android.app.shealth,0,3142649f-86f2-4430-a8b9-29f039fbe584.achievement.json,3142649f-86f2-4430-a8b9-29f039fbe584,1617321600000,
,4447,4bc5977f-635c-4642-b027-e83c1947ce88.binning_data.json,2469193,6000,,214,2021-04-04 04:14:01.334,com.sec.android.app.shealth,2021-04-03 03:00:04.356,,1.4627187,3611.7356,245.88454,4233,rCXGezyjDZ,com.sec.android.app.shealth,0,4bc5977f-635c-4642-b027-e83c1947ce88.achievement.json,4bc5977f-635c-4642-b027-e83c1947ce88,1617321600000,
,5365,3dd89c6f-63c5-4ace-9b41-124450ca6385.binning_data.json,3104223,6000,,20,2021-04-05 03:00:02.837,com.sec.android.app.shealth,2021-04-03 10:00:33.460,3dd89c6f-63c5-4ace-9b41-124450ca6385.source_info.json,1.3857664,4301.7275,286.79892,5345,VfS0qUERdZ,com.sec.android.app.shealth,0,3dd89c6f-63c5-4ace-9b41-124450ca6385.achievement.json,3dd89c6f-63c5-4ace-9b41-124450ca6385,1617408000000,
,5365,7aa6c8f1-5652-49b5-aa9a-9090dff58988.binning_data.json,3104223,6000,,20,2021-04-05 03:00:03.317,com.sec.android.app.shealth,2021-04-04 04:14:01.400,,1.3857664,4301.7275,286.79892,5345,rCXGezyjDZ,com.sec.android.app.shealth,0,7aa6c8f1-5652-49b5-aa9a-9090dff58988.achievement.json,7aa6c8f1-5652-49b5-aa9a-9090dff58988,1617408000000,
,3431,5176510e-0af8-4000-a85b-a0ece174cce9.binning_data.json,1959888,6000,,33,2021-04-05 10:21:02.077,com.sec.android.app.shealth,2021-04-04 11:35:37.281,5176510e-0af8-4000-a85b-a0ece174cce9.source_info.json,1.4055802,2754.7808,184.55283,3398,VfS0qUERdZ,com.sec.android.app.shealth,0,5176510e-0af8-4000-a85b-a0ece174cce9.achievement.json,5176510e-0af8-4000-a85b-a0ece174cce9,1617494400000,
,3431,22725b84-b67f-48a0-bdc9-0c114f5a3c32.binning_data.json,1959888,6000,,33,2021-04-06 03:01:26.661,com.sec.android.app.shealth,2021-04-05 03:00:03.319,,1.4055802,2754.7808,184.55283,3398,rCXGezyjDZ,com.sec.android.app.shealth,0,22725b84-b67f-48a0-bdc9-0c114f5a3c32.achievement.json,22725b84-b67f-48a0-bdc9-0c114f5a3c32,1617494400000,
,839,117524ab-172c-40e8-bace-fb41609dc7ac.binning_data.json,426369,6000,,269,2021-04-08 21:24:24.033,com.sec.android.app.shealth,2021-04-05 21:22:36.316,117524ab-172c-40e8-bace-fb41609dc7ac.source_info.json,1.7395618,741.6966,58.59717,570,VfS0qUERdZ,com.sec.android.app.shealth,0,117524ab-172c-40e8-bace-fb41609dc7ac.achievement.json,117524ab-172c-40e8-bace-fb41609dc7ac,1617580800000,
,839,173c823e-25e7-4b03-a096-f686a29a00fe.binning_data.json,426369,6000,,269,2021-04-09 03:00:02.851,com.sec.android.app.shealth,2021-04-06 03:01:26.670,,1.7395618,741.6966,58.59717,570,rCXGezyjDZ,com.sec.android.app.shealth,0,173c823e-25e7-4b03-a096-f686a29a00fe.achievement.json,173c823e-25e7-4b03-a096-f686a29a00fe,1617580800000,
,680,2e0f0506-d1b0-4b1f-8c0d-88449b67f194.binning_data.json,359894,6000,,35,2021-04-08 22:55:23.667,com.sec.android.app.shealth,2021-04-08 21:24:23.339,2e0f0506-d1b0-4b1f-8c0d-88449b67f194.source_info.json,1.5440567,555.6973,37.512867,645,VfS0qUERdZ,com.sec.android.app.shealth,0,2e0f0506-d1b0-4b1f-8c0d-88449b67f194.achievement.json,2e0f0506-d1b0-4b1f-8c0d-88449b67f194,1617840000000,
,680,8206533d-e702-4317-a548-b9b0a8490538.binning_data.json,359894,6000,,35,2021-04-09 03:00:02.868,com.sec.android.app.shealth,2021-04-09 03:00:02.868,,1.5440567,555.6973,37.512867,645,rCXGezyjDZ,com.sec.android.app.shealth,0,8206533d-e702-4317-a548-b9b0a8490538.achievement.json,8206533d-e702-4317-a548-b9b0a8490538,1617840000000,
,1655,c2004416-f5ed-4e20-b0fb-6d6108cd55ba.binning_data.json,933887,6000,,262,2021-04-11 03:00:02.690,com.sec.android.app.shealth,2021-04-09 21:31:25.178,c2004416-f5ed-4e20-b0fb-6d6108cd55ba.source_info.json,1.4974047,1398.4071,102.968544,1393,VfS0qUERdZ,com.sec.android.app.shealth,0,c2004416-f5ed-4e20-b0fb-6d6108cd55ba.achievement.json,c2004416-f5ed-4e20-b0fb-6d6108cd55ba,1617926400000,
,1655,4ca2a24b-6f20-47bc-9fba-567b26fb5d16.binning_data.json,933887,6000,,262,2021-04-11 03:00:03.164,com.sec.android.app.shealth,2021-04-10 03:27:21.240,,1.4974047,1398.4071,102.968544,1393,rCXGezyjDZ,com.sec.android.app.shealth,0,4ca2a24b-6f20-47bc-9fba-567b26fb5d16.achievement.json,4ca2a24b-6f20-47bc-9fba-567b26fb5d16,1617926400000,
,4561,6810f5ac-b7c5-4051-a1e5-063ef7d02467.binning_data.json,2611068,6000,,236,2021-04-10 23:43:59.090,com.sec.android.app.shealth,2021-04-10 09:50:02.652,6810f5ac-b7c5-4051-a1e5-063ef7d02467.source_info.json,1.4254099,3721.8433,256.98892,4325,VfS0qUERdZ,com.sec.android.app.shealth,0,6810f5ac-b7c5-4051-a1e5-063ef7d02467.achievement.json,6810f5ac-b7c5-4051-a1e5-063ef7d02467,1618012800000,
,4561,0d05d286-6660-4740-bb94-eff729e3abda.binning_data.json,2611068,6000,,236,2021-04-11 03:00:03.217,com.sec.android.app.shealth,2021-04-11 03:00:03.217,,1.4254099,3721.8433,256.98892,4325,rCXGezyjDZ,com.sec.android.app.shealth,0,0d05d286-6660-4740-bb94-eff729e3abda.achievement.json,0d05d286-6660-4740-bb94-eff729e3abda,1618012800000,
,3793,76abfa03-741c-40f3-b1f3-cc2349568e67.binning_data.json,2183323,6000,,45,2021-04-12 21:22:54.191,com.sec.android.app.shealth,2021-04-11 12:54:50.503,76abfa03-741c-40f3-b1f3-cc2349568e67.source_info.json,1.3954855,3046.7964,203.8195,3748,VfS0qUERdZ,com.sec.android.app.shealth,0,76abfa03-741c-40f3-b1f3-cc2349568e67.achievement.json,76abfa03-741c-40f3-b1f3-cc2349568e67,1618099200000,
,3793,0e1ab1bf-fcad-4151-939f-b71940aa1ab0.binning_data.json,2183323,6000,,45,2021-04-13 03:00:03.213,com.sec.android.app.shealth,2021-04-12 04:47:33.534,,1.3954855,3046.7964,203.8195,3748,rCXGezyjDZ,com.sec.android.app.shealth,0,0e1ab1bf-fcad-4151-939f-b71940aa1ab0.achievement.json,0e1ab1bf-fcad-4151-939f-b71940aa1ab0,1618099200000,
